DISTRICT,ARSON_mean,ARSON_std,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_mean,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_std,ATTEMPT TO MURDER_mean,ATTEMPT TO MURDER_std,BURGLARY_mean,BURGLARY_std,CAUSING DEATH BY NEGLIGENCE_mean,CAUSING DEATH BY NEGLIGENCE_std,CHEATING_mean,CHEATING_std,COUNTERFIETING_mean,COUNTERFIETING_std,CRIMINAL BREACH OF TRUST_mean,CRIMINAL BREACH OF TRUST_std,CRUELTY BY HUSBAND OR HIS RELATIVES_mean,CRUELTY BY HUSBAND OR HIS RELATIVES_std,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_mean,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_std,DACOITY_mean,DACOITY_std,DOWRY DEATHS_mean,DOWRY DEATHS_std,HURT/GREVIOUS HURT_mean,HURT/GREVIOUS HURT_std,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_mean,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_std,INSULT TO MODESTY OF WOMEN_mean,INSULT TO MODESTY OF WOMEN_std,KIDNAPPING & ABDUCTION_mean,KIDNAPPING & ABDUCTION_std,MURDER_mean,MURDER_std,OTHER IPC CRIMES_mean,OTHER IPC CRIMES_std,RAPE_mean,RAPE_std,RIOTS_mean,RIOTS_std,ROBBERY_mean,ROBBERY_std,THEFT_mean,THEFT_std,TOTAL IPC CRIMES_mean,TOTAL IPC CRIMES_std
DEWAS,29.071428571428573,10.299098434883927,184.28571428571428,37.39689121474501,71.07142857142857,17.490499776095092,247.07142857142858,83.69308792865138,164.92857142857142,40.408423123659006,40.857142857142854,11.966987557810494,0.14285714285714285,0.3631365196012814,15.571428571428571,6.8916257511929295,142.28571428571428,33.646187511602754,0.9285714285714286,1.071611705960535,6.642857142857143,7.581426117691972,13.714285714285714,4.8584355099554015,404.0,100.12761088500245,0.0,0.0,40.92857142857143,20.44303261303426,29.857142857142858,18.037811324066936,49.0,8.476211054837758,3555.785714285714,767.1662319683574,85.35714285714286,14.866623137635644,79.57142857142857,35.37211915035361,38.357142857142854,22.727845147636526,679.8571428571429,158.60684685136346,5976.571428571428,1065.328603280243
DHALAI,5.357142857142857,2.8177225625601325,21.285714285714285,13.527343086837526,6.428571428571429,5.459138924976887,19.785714285714285,6.840811596346103,13.214285714285714,8.577058590562038,5.571428571428571,4.535573676110727,0.7857142857142857,0.6992932067530679,3.357142857142857,3.2011330411672594,33.857142857142854,18.471837786446457,0.2857142857142857,0.4688072309384954,2.2142857142857144,2.2930856412794003,2.0,1.2403473458920844,68.0,32.06003982914173,0.0,0.0,0.07142857142857142,0.2672612419124244,18.357142857142858,8.120317754839427,22.857142857142858,7.326003663002747,97.57142857142857,46.711412352401034,19.357142857142858,10.22521124744839,16.928571428571427,10.666008450387439,6.642857142857143,4.3431137865173834,25.428571428571427,10.973494539916736,392.2857142857143,86.89111539200043
DHAMTARI,4.5,2.3777817717036513,55.357142857142854,12.929436556568493,9.714285714285714,3.6464644927248773,115.0,22.083756648095623,85.64285714285714,25.372932709596544,17.642857142857142,7.642061168369362,1.2857142857142858,1.8985245861972935,2.5,1.5063966175050876,13.642857142857142,3.9731239957638222,0.21428571428571427,0.5789342235218394,1.2857142857142858,2.0913216810491813,1.5714285714285714,1.2838814775327387,80.85714285714286,28.963789443045922,0.0,0.0,6.571428571428571,3.1308461799005403,10.0,8.94427190999916,16.428571428571427,3.3215910393916697,726.1428571428571,120.6940551355159,28.571428571428573,5.70713838726805,20.928571428571427,8.061916986331818,5.571428571428571,2.84778687929594,114.92857142857143,27.011291900053397,1323.5,169.43015352373644
DHANBAD,7.785714285714286,3.4901745918103706,33.07142857142857,16.67086027826946,36.214285714285715,16.912346748085334,185.64285714285714,28.253269770900015,4.785714285714286,4.96415724396973,80.78571428571429,43.975830024840086,1.5714285714285714,2.0272863906932614,55.214285714285715,59.27404227747663,45.714285714285715,28.458954441653123,11.857142857142858,4.22186875970533,51.642857142857146,14.178028195644252,36.142857142857146,6.959853478311196,231.57142857142858,118.86949164506444,0.0,0.0,3.7857142857142856,4.475206422889622,90.85714285714286,32.74107545542788,80.14285714285714,11.83773070025958,1661.9285714285713,354.0989571130807,40.57142857142857,9.468281346070764,232.5,34.5693283350785,54.785714285714285,7.148733846241278,781.9285714285714,192.8807779575106,3772.9285714285716,606.2206331394174
DHANBAD RLY.,0.0,0.0,4.153846153846154,3.9758888701386397,0.07692307692307693,0.2773500981126146,4.6923076923076925,3.198557367121814,1.0,1.6832508230603465,4.0,1.7795130420052185,0.23076923076923078,0.8320502943378438,0.15384615384615385,0.5547001962252291,0.5384615384615384,0.7762500258061847,0.0,0.0,16.307692307692307,10.593902455222496,1.3076923076923077,1.377474463442389,0.15384615384615385,0.3755338080994054,0.0,0.0,0.0,0.0,2.6923076923076925,1.8878830906871762,7.461538461538462,2.989297147474207,91.6923076923077,32.22676065887017,0.9230769230769231,0.9540735874430285,6.923076923076923,4.940673679798779,16.846153846153847,10.383048314810653,169.46153846153845,67.97501426334946,329.0,86.64679259307101
DHAR,30.714285714285715,6.695906573061247,186.21428571428572,25.137096617820163,71.5,19.555640539830872,228.5,52.53826444382449,211.07142857142858,133.4566851573454,31.214285714285715,29.995329306740082,0.07142857142857142,0.2672612419124244,32.357142857142854,12.767790862811134,80.21428571428571,19.15193732489492,2.0,2.0380986614602725,6.214285714285714,2.9659236835601988,41.714285714285715,11.431593007158657,594.5714285714286,88.6433773704971,0.0,0.0,18.071428571428573,10.25418703010393,65.64285714285714,88.10536274855774,76.28571428571429,14.730546866597013,2889.5714285714284,427.3317418381387,97.85714285714286,20.62432150066124,75.35714285714286,29.939958231452138,37.07142857142857,14.8088553846068,558.2857142857143,108.23082780757102,5475.857142857143,717.67936457005
DHARMAPURI,36.857142857142854,17.262039913579795,59.07142857142857,27.935266615500925,44.92857142857143,20.959537156201655,89.28571428571429,58.683543193626626,274.5,90.40996371231181,39.642857142857146,14.36666624172424,4.142857142857143,4.035556254807296,5.785714285714286,4.263955755084553,40.214285714285715,14.460442441515942,4.642857142857143,3.4105524672504504,4.642857142857143,5.241948299823451,5.0,4.673986932604096,919.4285714285714,355.28487254503347,0.0,0.0,4.785714285714286,4.405915104956962,59.57142857142857,42.59778666282355,53.714285714285715,21.510028328231435,1898.9285714285713,580.5309856284376,15.071428571428571,6.661765597731647,182.28571428571428,111.45432218656185,20.857142857142858,12.787356392800021,227.71428571428572,110.14146747316768,4080.714285714286,1077.57729892794
DHARWAD COMMR.,6.461538461538462,5.394679240007148,13.23076923076923,9.310870404656468,23.53846153846154,9.837135292819285,136.92307692307693,21.93346582455502,6.153846153846154,2.511511956509925,116.46153846153847,39.46436237209335,3.076923076923077,2.7827306272059005,10.846153846153847,5.983952899855772,39.30769230769231,21.31660000791486,0.07692307692307693,0.2773500981126145,3.6153846153846154,2.5993095730232394,2.6923076923076925,1.4935759876113537,184.6153846153846,23.443330471367407,0.0,0.0,2.3076923076923075,2.496150883013531,23.692307692307693,25.561639929735257,18.846153846153847,3.3626912299068294,958.0,104.75208828467335,4.3076923076923075,4.1509961733021665,100.15384615384616,31.92398824772722,48.15384615384615,22.659972616363834,310.7692307692308,56.732051267565154,2015.8461538461538,214.7067170793088
DHARWAD RURAL,1.7692307692307692,2.006400016357911,21.846153846153847,11.653655748634945,20.23076923076923,10.215624031794356,31.46153846153846,8.666173555991369,0.3076923076923077,1.1094003924504583,15.615384615384615,6.690023188032329,0.15384615384615385,0.3755338080994054,6.461538461538462,2.665063620734804,17.307692307692307,8.239990042314123,1.3846153846153846,1.2608503439122305,2.230769230769231,2.2043081361221617,2.076923076923077,1.6052797503622465,146.76923076923077,28.580744818128416,0.0,0.0,0.0,0.0,7.6923076923076925,4.327905871292631,26.76923076923077,4.39988344833978,634.1538461538462,128.1521531577771,4.769230769230769,4.639573366769947,98.38461538461539,25.437958715072714,5.230769230769231,2.6189643676412167,55.53846153846154,12.745034226548686,1100.4615384615386,197.72228646286328
DHEMAJI,12.071428571428571,8.014067302267602,35.857142857142854,15.732656594373484,17.928571428571427,7.518840803805268,31.285714285714285,7.858641215772724,43.214285714285715,18.64312028781486,24.142857142857142,13.1433349172595,1.4285714285714286,1.2224996910042534,11.214285714285714,8.068729491338498,89.57142857142857,40.825546839268114,1.1428571428571428,2.1788191176076883,4.142857142857143,2.9575754846246523,1.6428571428571428,1.864945569720998,196.64285714285714,58.62476129898217,0.0,0.0,0.07142857142857142,0.2672612419124244,58.57142857142857,23.233643661771993,20.928571428571427,3.561855301217778,248.64285714285714,115.16717423805284,58.142857142857146,14.378708312892808,18.571428571428573,10.419761445034554,12.785714285714286,5.3662559850144405,118.0,26.12102012379479,1011.4285714285714,218.98953760948854
DHENKANAL,20.642857142857142,5.415180128506884,185.35714285714286,103.99675079455211,65.57142857142857,45.159059548895165,72.71428571428571,13.170062621360211,96.35714285714286,24.693839601927326,30.857142857142858,12.984352374816645,0.21428571428571427,0.42581531362632,9.642857142857142,3.8150943703852276,30.857142857142858,9.037163806766461,0.21428571428571427,0.4258153136263201,8.714285714285714,3.770912385587899,14.642857142857142,6.789212516441549,63.642857142857146,26.940410432762796,0.0,0.0,13.571428571428571,10.818177620697815,28.285714285714285,17.13937693611532,42.857142857142854,11.175916020671368,627.7142857142857,139.85015528795788,23.142857142857142,10.882994093518587,91.0,21.067656581740497,47.285714285714285,22.008489870357447,174.5,73.18128175975056,1663.2857142857142,302.1068146740942
DHOLPUR,10.928571428571429,3.7306276171151707,28.285714285714285,12.331501695492486,70.85714285714286,12.340409810282408,56.142857142857146,17.20848244709184,103.5,23.542923156847596,135.0,56.231663678038196,1.0714285714285714,1.1411388181101378,10.0,4.367713712793351,149.85714285714286,52.078132341049525,1.3571428571428572,1.5984195491000024,2.5,2.0286410760370144,23.071428571428573,7.610360202880178,1211.142857142857,389.87786196801073,0.0,0.0,0.0,0.0,62.285714285714285,18.62764104735248,43.785714285714285,7.073010146145169,1036.357142857143,532.6626305852309,31.785714285714285,16.101498121548868,84.85714285714286,165.49034698451433,17.5,6.284902544988268,365.85714285714283,118.7834857356715,3469.0714285714284,597.9776770062593
DHUBRI,42.357142857142854,29.066520902279265,156.71428571428572,106.26847609234363,34.642857142857146,33.32268144824331,131.07142857142858,70.56417077952662,148.92857142857142,92.80207581043257,109.14285714285714,85.6844453551762,7.642857142857143,5.555415138640618,77.28571428571429,52.04055899219166,471.2142857142857,353.637619511932,1.8571428571428572,1.8752289237539816,23.5,14.162518246305035,9.785714285714286,4.610666086179063,546.6428571428571,397.42335635418334,0.0,0.0,1.8571428571428572,3.23103086329432,189.85714285714286,133.36119672231797,53.857142857142854,9.534206778809597,629.4285714285714,438.01347262133635,124.71428571428571,51.44441148003806,494.7857142857143,116.30012803182883,21.0,8.539500976232564,216.0,107.32481253007333,3513.285714285714,1774.0037042963422
DHULE,10.928571428571429,6.877659325831559,36.92857142857143,21.19674969900333,32.92857142857143,12.31299679647039,143.14285714285714,44.141132296754236,253.21428571428572,47.82368028084409,67.85714285714286,22.53836777537411,1.5,1.7431183374807167,27.714285714285715,12.922422798725128,179.64285714285714,59.22136717157355,1.3571428571428572,1.0082080720186268,22.928571428571427,19.808561807438743,5.928571428571429,2.9990841092749454,343.0,95.59771481015159,0.0,0.0,7.857142857142857,2.9050921568102517,13.714285714285714,11.36410388648648,44.5,6.779493967955017,739.1428571428571,112.22015254562184,18.071428571428573,9.817286838995836,146.92857142857142,56.828303194412236,31.071428571428573,24.67469674262805,348.35714285714283,55.00574395580765,2507.4285714285716,401.17936028773846
DIBANG VALLEY,0.9285714285714286,0.9168747682531899,2.7142857142857144,2.462911704859528,2.7857142857142856,2.7506243047595698,10.214285714285714,4.901782586720113,2.5,2.3777817717036513,1.3571428571428572,1.3363062095621219,0.14285714285714285,0.3631365196012814,1.0,1.176696810829104,1.2142857142857142,1.7619295117556786,0.07142857142857142,0.26726124191242434,1.6428571428571428,1.3363062095621219,0.0,0.0,22.214285714285715,10.842782579482726,0.0,0.0,0.0,0.0,3.5714285714285716,1.9100658753958326,2.7142857142857144,2.016416144037253,28.285714285714285,13.447496601046783,2.2142857142857144,1.3114039117603011,2.0714285714285716,3.338914741102511,3.5714285714285716,2.5027457449242148,20.714285714285715,10.178624445591632,109.92857142857143,39.41000319269654
DIBRUGARH,24.071428571428573,33.980682941736376,58.57142857142857,42.559847971305764,17.642857142857142,12.200927725490278,107.92857142857143,17.04051410254752,154.21428571428572,66.26076524602632,34.357142857142854,22.710916192124753,2.2142857142857144,1.625686668105863,40.5,30.160468268146072,111.92857142857143,95.27084006679571,4.357142857142857,3.45536690375428,9.928571428571429,10.929594866967575,2.4285714285714284,2.1737697038266783,374.0,188.8585144004327,0.0,0.0,0.0,0.0,101.64285714285714,36.016250910808715,96.85714285714286,15.540800607320183,584.3571428571429,272.17319348669747,51.642857142857146,9.119776843230849,32.0,21.278374721045562,27.571428571428573,8.679899731025662,470.5,148.45499188435738,2308.5,566.2794566968884
DIMAPUR,2.7857142857142856,3.445812875596464,5.571428571428571,5.430884411815952,8.714285714285714,5.369838436597961,35.714285714285715,18.742910747712145,18.0,9.984603532054125,14.428571428571429,9.378488361993309,2.2142857142857144,1.5281246137553164,7.142857142857143,3.676477052353723,1.0,1.414213562373095,1.2142857142857142,1.42389343964797,3.9285714285714284,2.3026501693044477,0.07142857142857142,0.2672612419124244,10.357142857142858,6.171985628094624,0.07142857142857142,0.2672612419124244,0.5,0.7595545253127499,19.428571428571427,10.529915520986902,27.285714285714285,12.81482657782696,73.64285714285714,40.026159028732785,6.357142857142857,3.6078364037860022,0.7857142857142857,0.9749612559222293,56.0,24.688832729362915,163.21428571428572,52.471499328285276,464.2142857142857,96.03699493218431
DINDIGUL,18.071428571428573,9.887554614955928,37.857142857142854,8.300668581572143,65.92857142857143,20.1779174259474,101.57142857142857,30.36626236647985,421.7142857142857,103.66100711262841,92.57142857142857,54.42385546758006,2.7142857142857144,3.3838660509171237,10.357142857142858,7.217576227058956,69.85714285714286,39.28369625186499,0.07142857142857142,0.2672612419124244,2.642857142857143,2.437121342805983,3.5,2.103111248383433,436.14285714285717,140.489724312359,0.35714285714285715,1.3363062095621216,7.071428571428571,11.887060099208629,54.42857142857143,28.128043180904235,60.42857142857143,10.825285824716739,3181.714285714286,311.66585375302895,14.142857142857142,3.0091435749968882,64.28571428571429,21.595685364758083,29.214285714285715,19.45479403614983,367.35714285714283,117.83992215182104,5155.571428571428,548.0684564605342
DINDORI,3.857142857142857,2.9834709485930815,69.21428571428571,35.33614094864997,5.714285714285714,3.6674990730127592,40.42857142857143,13.926810257774171,41.142857142857146,19.48907837287787,9.357142857142858,4.749204676042616,0.07142857142857142,0.2672612419124244,2.5,2.441626192015981,26.214285714285715,29.959404768218175,3.9285714285714284,4.5482758477046215,0.14285714285714285,0.36313651960128146,2.5714285714285716,1.7851647506079618,105.07142857142857,45.962299409765905,0.0,0.0,3.9285714285714284,2.7305757554120262,8.714285714285714,19.738399013202553,20.642857142857142,5.596800498872174,707.6428571428571,625.1650375507448,38.357142857142854,20.73869346399157,7.857142857142857,4.469678062010952,2.357142857142857,1.691933025458562,34.714285714285715,19.408279642495845,1164.642857142857,847.0250752026047
DIU,0.2857142857142857,0.46880723093849547,0.07142857142857142,0.2672612419124244,0.6428571428571429,0.744946343668492,4.142857142857143,2.797172827012272,4.928571428571429,3.6682480772221444,1.0714285714285714,0.9972489631508746,1.4285714285714286,1.9100658753958324,0.5714285714285714,0.5135525910130955,1.2142857142857142,1.4769288003552106,0.0,0.0,0.14285714285714285,0.36313651960128146,0.07142857142857142,0.2672612419124244,2.5,1.6984155512168935,0.0,0.0,0.07142857142857142,0.26726124191242434,0.5714285714285714,0.7559289460184544,0.5,0.6504436355879908,14.5,5.019193928541483,0.2857142857142857,0.6112498455021266,3.7142857142857144,3.099095933396642,0.35714285714285715,0.6333236937766509,5.928571428571429,3.4073288819675316,43.857142857142854,11.844227044670928
DODA,16.142857142857142,10.74070004062293,20.857142857142858,15.149801434886315,62.42857142857143,42.02877088873267,39.92857142857143,9.110132023988758,23.571428571428573,42.751004101054185,8.428571428571429,4.702115493040352,0.21428571428571427,0.5789342235218394,6.571428571428571,2.4087751663859795,12.571428571428571,11.933883794372326,0.35714285714285715,0.8418973861410954,1.2142857142857142,2.5169753346357675,0.0,0.0,17.928571428571427,10.018938111352965,0.0,0.0,5.428571428571429,2.502745744924215,29.142857142857142,13.444227487931494,43.42857142857143,39.77187697107338,388.5,111.33024331655383,15.714285714285714,8.080637555088291,19.142857142857142,6.926616921558603,2.2857142857142856,2.462911704859528,38.714285714285715,13.407395039986021,752.5714285714286,105.05508759013733
DUMKA,11.0,6.770978795281658,19.214285714285715,12.625849987707278,51.0,52.64686417719775,58.785714285714285,10.37881400834316,76.85714285714286,32.78099154378047,21.285714285714285,11.478599294262422,0.0,0.0,16.571428571428573,12.659531439343883,47.285714285714285,14.88638289190479,4.142857142857143,2.9050921568102517,8.428571428571429,3.1308461799005394,9.571428571428571,5.1248157297347054,198.71428571428572,104.06538519413837,0.2857142857142857,0.8254203058555569,0.7857142857142857,2.0821058655036815,27.285714285714285,7.538910056179531,63.285714285714285,8.388898996508802,470.57142857142856,165.1524770003183,45.5,10.89636495491819,86.78571428571429,27.879351530447078,10.285714285714286,4.046433784658581,178.0,71.79350731304113,1420.857142857143,291.580271872181
DUNGARPUR,19.214285714285715,7.8463962470636215,64.0,29.54006405909413,13.571428571428571,3.6101200856712556,51.714285714285715,16.877060313785837,111.0,25.04457564485309,51.857142857142854,24.165637214400576,0.21428571428571427,0.5789342235218394,18.785714285714285,11.205620646172799,92.64285714285714,46.67993662716867,0.7142857142857143,0.6112498455021266,0.5,0.5188745216627708,6.071428571428571,3.647217816664889,150.5,58.723275427406776,0.0,0.0,0.14285714285714285,0.36313651960128146,58.357142857142854,33.59397185589916,25.785714285714285,4.2458771210990705,1080.4285714285713,120.6818540216792,32.5,29.346078233595502,82.92857142857143,65.76469041586455,12.0,4.523443208612048,73.5,21.770657740673297,1965.5714285714287,292.49791959436726
